Flow,O,D,Year
736,36,32,2012
88,36,23,2012
768,36,15,2012
49,36,22,2012
94,36,29,2012
1025,36,4,2012
260,36,12,2012
137,36,5,2012
68,36,43,2012
13,36,24,2012
219,13,17,2012
3327,13,34,2012
262,13,46,2012
2836,13,16,2012
3123,13,21,2012
212,13,49,2012
40,13,39,2012
55,13,35,2012
1366,13,10,2012
438,13,18,2012
323,13,9,2012
651,13,28,2012
104,13,47,2012
54,13,31,2012
492,13,26,2012
265,13,41,2012
71,13,6,2012
130,13,38,2012
305,13,37,2012
249,13,8,2012
631,13,7,2012
154,13,48,2012
41,13,1,2012
216,13,20,2012
124,13,30,2012
75,13,11,2012
545,13,27,2012
106,13,33,2012
21,13,36,2012
309,13,25,2012
545,13,2,2012
77,13,45,2012
652,13,42,2012
595,13,3,2012
440,13,44,2012
479,13,19,2012
17,13,40,2012
503,13,32,2012
83,13,14,2012
359,13,23,2012
8030,13,15,2012
328,13,22,2012
35,13,29,2012
453,13,4,2012
417,13,12,2012
38,13,5,2012
251,13,43,2012
289,13,24,2012
138,25,17,2012
378,25,34,2012
115,25,46,2012
1597,25,16,2012
370,25,21,2012
1190,25,49,2012
182,25,39,2012
157,25,35,2012
2708,25,10,2012
713,25,18,2012
47,25,9,2012
386,25,28,2012
118,25,47,2012
62,25,31,2012
29,25,26,2012
267,25,41,2012
142,25,6,2012
128,25,38,2012
599,25,37,2012
994,25,8,2012
292,25,7,2012
94,25,48,2012
76,25,1,2012
144,25,20,2012
24,25,30,2012
16,25,11,2012
179,25,27,2012
148,25,33,2012
2068,25,36,2012
56,25,13,2012
1016,25,2,2012
16,25,45,2012
446,25,42,2012
101,25,3,2012
121,25,44,2012
1680,25,19,2012
184,25,40,2012
549,25,32,2012
18,25,14,2012
320,25,23,2012
1035,25,15,2012
108,25,22,2012
244,25,29,2012
811,25,4,2012
284,25,12,2012
87,25,5,2012
103,25,43,2012
11,25,24,2012
526,2,17,2012
279,2,34,2012
313,2,46,2012
1148,2,16,2012
449,2,21,2012
346,2,49,2012
138,2,39,2012
101,2,35,2012
2372,2,10,2012
1642,2,18,2012
83,2,9,2012
385,2,28,2012
273,2,47,2012
75,2,31,2012
83,2,26,2012
373,2,41,2012
234,2,6,2012
114,2,38,2012
769,2,37,2012
257,2,8,2012
401,2,7,2012
178,2,48,2012
175,2,1,2012
409,2,20,2012
110,2,30,2012
89,2,11,2012
78,2,27,2012
165,2,33,2012
331,2,36,2012
34,2,13,2012
1081,2,25,2012
23,2,45,2012
563,2,42,2012
201,2,3,2012
152,2,44,2012
654,2,19,2012
49,2,40,2012
2540,2,32,2012
24,2,14,2012
605,2,23,2012
2324,2,15,2012
86,2,22,2012
33,2,29,2012
2623,2,4,2012
419,2,12,2012
480,2,5,2012
301,2,43,2012
47,2,24,2012
325,45,17,2012
1250,45,34,2012
2605,45,16,2012
2735,45,21,2012
340,45,10,2012
295,45,18,2012
279,45,28,2012
161,45,47,2012
1188,45,31,2012
372,45,26,2012
173,45,41,2012
91,45,6,2012
165,45,37,2012
115,45,8,2012
377,45,7,2012
9515,45,48,2012
139,45,1,2012
907,45,20,2012
1393,45,30,2012
708,45,11,2012
1001,45,27,2012
78,45,36,2012
58,45,13,2012
109,45,25,2012
293,45,2,2012
646,45,42,2012
439,45,3,2012
59,45,44,2012
236,45,19,2012
935,45,32,2012
2460,45,14,2012
9,45,23,2012
1410,45,15,2012
249,45,22,2012
1215,45,4,2012
309,45,12,2012
249,45,5,2012
405,45,43,2012
482,45,24,2012
122,42,17,2012
684,42,34,2012
98,42,46,2012
922,42,16,2012
392,42,21,2012
24,42,49,2012
16,42,39,2012
56,42,35,2012
1985,42,10,2012
649,42,18,2012
88,42,9,2012
595,42,28,2012
972,42,47,2012
97,42,31,2012
113,42,26,2012
1475,42,41,2012
96,42,6,2012
54,42,38,2012
218,42,37,2012
158,42,8,2012
980,42,7,2012
228,42,48,2012
77,42,1,2012
307,42,20,2012
34,42,30,2012
48,42,11,2012
121,42,27,2012
28,42,33,2012
125,42,36,2012
102,42,13,2012
400,42,25,2012
808,42,2,2012
99,42,3,2012
122,42,44,2012
1239,42,19,2012
5,42,40,2012
379,42,32,2012
5,42,14,2012
536,42,23,2012
755,42,15,2012
162,42,22,2012
18,42,29,2012
486,42,4,2012
276,42,12,2012
585,42,5,2012
225,42,43,2012
70,42,24,2012
50,3,17,2012
425,3,34,2012
2602,3,46,2012
1746,3,16,2012
1199,3,21,2012
108,3,49,2012
822,3,10,2012
863,3,18,2012
24,3,9,2012
390,3,28,2012
313,3,47,2012
383,3,31,2012
2201,3,26,2012
151,3,41,2012
565,3,6,2012
20,3,38,2012
121,3,37,2012
77,3,8,2012
184,3,7,2012
317,3,48,2012
147,3,1,2012
1387,3,20,2012
266,3,30,2012
153,3,11,2012
398,3,27,2012
48,3,33,2012
403,3,36,2012
281,3,13,2012
347,3,25,2012
330,3,2,2012
73,3,45,2012
224,3,42,2012
189,3,44,2012
98,3,19,2012
145,3,32,2012
5,3,14,2012
653,3,23,2012
6882,3,15,2012
350,3,22,2012
2,3,29,2012
735,3,4,2012
320,3,12,2012
136,3,5,2012
75,3,43,2012
252,3,24,2012
51,44,17,2012
2202,44,34,2012
49,44,46,2012
5828,44,16,2012
620,44,21,2012
8,44,49,2012
40,44,35,2012
748,44,10,2012
116,44,18,2012
1272,44,9,2012
244,44,28,2012
99,44,47,2012
89,44,31,2012
217,44,26,2012
76,44,41,2012
50,44,6,2012
55,44,38,2012
96,44,37,2012
391,44,8,2012
208,44,7,2012
200,44,48,2012
119,44,1,2012
304,44,20,2012
756,44,30,2012
27,44,11,2012
795,44,27,2012
53,44,33,2012
194,44,36,2012
239,44,13,2012
270,44,25,2012
341,44,2,2012
185,44,45,2012
110,44,42,2012
323,44,3,2012
60,44,19,2012
35,44,40,2012
65,44,32,2012
171,44,14,2012
276,44,23,2012
981,44,15,2012
1048,44,22,2012
6,44,29,2012
395,44,4,2012
6546,44,12,2012
30,44,5,2012
242,44,43,2012
229,44,24,2012
143,19,17,2012
335,19,34,2012
40,19,46,2012
819,19,16,2012
309,19,21,2012
173,19,49,2012
534,19,39,2012
117,19,35,2012
2009,19,10,2012
710,19,18,2012
13,19,9,2012
359,19,28,2012
189,19,47,2012
35,19,31,2012
71,19,26,2012
174,19,41,2012
97,19,6,2012
76,19,38,2012
1212,19,37,2012
645,19,8,2012
214,19,7,2012
86,19,48,2012
48,19,1,2012
120,19,20,2012
35,19,30,2012
54,19,11,2012
125,19,27,2012
69,19,33,2012
1848,19,36,2012
64,19,13,2012
1793,19,25,2012
953,19,2,2012
8,19,45,2012
1108,19,42,2012
38,19,3,2012
70,19,44,2012
57,19,40,2012
508,19,32,2012
40,19,14,2012
260,19,23,2012
818,19,15,2012
73,19,22,2012
73,19,29,2012
1111,19,4,2012
266,19,12,2012
407,19,5,2012
122,19,43,2012
18,19,24,2012
582,40,34,2012
55,40,46,2012
1562,40,16,2012
129,40,21,2012
1477,40,49,2012
128,40,39,2012
602,40,35,2012
2892,40,10,2012
417,40,18,2012
438,40,28,2012
17,40,26,2012
698,40,6,2012
970,40,38,2012
77,40,37,2012
6507,40,8,2012
64,40,7,2012
283,40,48,2012
175,40,1,2012
342,40,20,2012
318,40,27,2012
1183,40,33,2012
406,40,36,2012
3055,40,25,2012
274,40,2,2012
231,40,45,2012
412,40,42,2012
167,40,44,2012
731,40,19,2012
510,40,32,2012
24,40,23,2012
1671,40,15,2012
332,40,22,2012
323,40,29,2012
1521,40,4,2012
91,40,12,2012
136,40,43,2012
595,32,17,2012
226,32,34,2012
11,32,46,2012
871,32,16,2012
505,32,21,2012
199,32,49,2012
63,32,39,2012
31,32,35,2012
2409,32,10,2012
3945,32,18,2012
43,32,9,2012
335,32,28,2012
299,32,47,2012
199,32,31,2012
117,32,26,2012
285,32,41,2012
405,32,6,2012
36,32,38,2012
486,32,37,2012
525,32,8,2012
386,32,7,2012
361,32,48,2012
126,32,1,2012
605,32,20,2012
48,32,30,2012
96,32,11,2012
101,32,27,2012
68,32,33,2012
502,32,36,2012
68,32,13,2012
1261,32,25,2012
5412,32,2,2012
2,32,45,2012
518,32,42,2012
120,32,3,2012
97,32,44,2012
640,32,19,2012
101,32,40,2012
33,32,14,2012
911,32,23,2012
947,32,15,2012
12,32,22,2012
26,32,29,2012
1682,32,4,2012
578,32,12,2012
232,32,5,2012
223,32,43,2012
25,32,24,2012
621,14,17,2012
1765,14,34,2012
807,14,46,2012
990,14,16,2012
906,14,21,2012
1283,14,10,2012
308,14,18,2012
141,14,9,2012
472,14,28,2012
133,14,47,2012
1389,14,31,2012
184,14,26,2012
232,14,8,2012
79,14,7,2012
4129,14,48,2012
94,14,1,2012
632,14,20,2012
229,14,30,2012
3007,14,11,2012
697,14,36,2012
610,14,13,2012
421,14,2,2012
2104,14,45,2012
56,14,42,2012
129,14,3,2012
142,14,44,2012
190,14,19,2012
978,14,32,2012
1516,14,15,2012
56,14,22,2012
46,14,29,2012
41,14,4,2012
112,14,12,2012
43,14,5,2012
394,14,43,2012
1409,14,24,2012
1632,23,17,2012
786,23,34,2012
649,23,46,2012
898,23,16,2012
392,23,21,2012
40,23,49,2012
53,23,39,2012
89,23,35,2012
2521,23,10,2012
2727,23,18,2012
303,23,9,2012
720,23,28,2012
549,23,47,2012
177,23,31,2012
238,23,26,2012
1559,23,41,2012
363,23,6,2012
152,23,38,2012
278,23,37,2012
127,23,8,2012
504,23,7,2012
269,23,48,2012
1804,23,1,2012
483,23,20,2012
6,23,30,2012
35,23,11,2012
263,23,27,2012
11,23,33,2012
216,23,36,2012
52,23,13,2012
198,23,25,2012
1430,23,2,2012
115,23,45,2012
548,23,42,2012
382,23,3,2012
124,23,44,2012
197,23,19,2012
18,23,40,2012
550,23,32,2012
78,23,14,2012
1606,23,15,2012
133,23,22,2012
29,23,29,2012
958,23,4,2012
496,23,12,2012
164,23,5,2012
162,23,43,2012
286,15,17,2012
566,15,34,2012
451,15,46,2012
1648,15,16,2012
665,15,21,2012
125,15,49,2012
5,15,39,2012
56,15,35,2012
1095,15,10,2012
620,15,18,2012
51,15,9,2012
643,15,28,2012
172,15,47,2012
136,15,31,2012
324,15,26,2012
128,15,41,2012
938,15,6,2012
19,15,38,2012
215,15,37,2012
141,15,8,2012
331,15,7,2012
153,15,48,2012
277,15,1,2012
355,15,20,2012
53,15,30,2012
119,15,11,2012
210,15,27,2012
82,15,33,2012
96,15,36,2012
458,15,13,2012
430,15,25,2012
484,15,2,2012
54,15,45,2012
450,15,42,2012
977,15,3,2012
128,15,44,2012
259,15,19,2012
31,15,40,2012
205,15,32,2012
65,15,14,2012
334,15,23,2012
138,15,22,2012
18,15,29,2012
496,15,4,2012
544,15,12,2012
23,15,5,2012
106,15,43,2012
54,15,24,2012
202,22,17,2012
2073,22,34,2012
94,22,46,2012
4265,22,16,2012
2242,22,21,2012
15,22,49,2012
58,22,39,2012
40,22,35,2012
875,22,10,2012
7,22,18,2012
2319,22,9,2012
404,22,28,2012
36,22,47,2012
310,22,31,2012
33,22,26,2012
162,22,41,2012
97,22,6,2012
70,22,38,2012
371,22,37,2012
359,22,8,2012
287,22,7,2012
150,22,48,2012
159,22,1,2012
1151,22,20,2012
91,22,30,2012
80,22,11,2012
1613,22,27,2012
195,22,33,2012
148,22,36,2012
484,22,13,2012
217,22,25,2012
416,22,2,2012
15,22,45,2012
69,22,42,2012
906,22,3,2012
1679,22,44,2012
447,22,19,2012
198,22,32,2012
135,22,14,2012
274,22,23,2012
1615,22,15,2012
28,22,29,2012
733,22,4,2012
1856,22,12,2012
315,22,43,2012
599,22,24,2012
330,29,34,2012
868,29,16,2012
803,29,21,2012
1132,29,49,2012
426,29,35,2012
4387,29,10,2012
134,29,18,2012
249,29,28,2012
111,29,26,2012
71,29,41,2012
71,29,6,2012
557,29,38,2012
940,29,37,2012
4047,29,8,2012
95,29,7,2012
122,29,48,2012
507,29,20,2012
138,29,30,2012
126,29,11,2012
193,29,27,2012
4727,29,33,2012
55,29,36,2012
129,29,13,2012
4414,29,25,2012
710,29,2,2012
1210,29,45,2012
581,29,42,2012
314,29,3,2012
586,29,44,2012
1616,29,19,2012
84,29,40,2012
475,29,32,2012
7,29,14,2012
212,29,23,2012
180,29,15,2012
62,29,22,2012
675,29,4,2012
356,29,12,2012
86,29,5,2012
99,29,43,2012
387,4,17,2012
337,4,34,2012
141,4,46,2012
1908,4,16,2012
463,4,21,2012
211,4,49,2012
213,4,39,2012
1165,4,35,2012
3139,4,10,2012
1307,4,18,2012
32,4,9,2012
526,4,28,2012
236,4,47,2012
32,4,31,2012
208,4,26,2012
405,4,41,2012
226,4,6,2012
70,4,38,2012
2514,4,37,2012
500,4,8,2012
373,4,7,2012
126,4,48,2012
235,4,1,2012
318,4,20,2012
19,4,30,2012
131,4,11,2012
138,4,27,2012
80,4,33,2012
613,4,36,2012
190,4,13,2012
969,4,25,2012
3269,4,2,2012
49,4,45,2012
390,4,42,2012
213,4,3,2012
82,4,44,2012
1461,4,19,2012
123,4,40,2012
1145,4,32,2012
41,4,14,2012
978,4,23,2012
2166,4,15,2012
167,4,22,2012
88,4,29,2012
469,4,12,2012
771,4,5,2012
154,4,43,2012
16,4,24,2012
149,12,17,2012
1920,12,34,2012
36,12,46,2012
5012,12,16,2012
703,12,21,2012
230,12,49,2012
4,12,39,2012
69,12,35,2012
716,12,10,2012
284,12,18,2012
1507,12,9,2012
392,12,28,2012
37,12,47,2012
133,12,31,2012
473,12,26,2012
288,12,41,2012
229,12,6,2012
17,12,38,2012
207,12,37,2012
239,12,8,2012
311,12,7,2012
244,12,48,2012
62,12,1,2012
335,12,20,2012
693,12,30,2012
192,12,11,2012
434,12,27,2012
16,12,33,2012
267,12,36,2012
181,12,13,2012
379,12,25,2012
857,12,2,2012
232,12,45,2012
414,12,42,2012
228,12,3,2012
3077,12,44,2012
259,12,19,2012
41,12,40,2012
236,12,32,2012
148,12,14,2012
272,12,23,2012
1686,12,15,2012
511,12,22,2012
14,12,29,2012
603,12,4,2012
43,12,5,2012
175,12,43,2012
191,12,24,2012
68,5,17,2012
411,5,34,2012
45,5,46,2012
760,5,16,2012
450,5,21,2012
93,5,49,2012
86,5,39,2012
157,5,35,2012
1902,5,10,2012
666,5,18,2012
657,5,28,2012
273,5,47,2012
11,5,31,2012
74,5,26,2012
1801,5,41,2012
128,5,6,2012
27,5,38,2012
1053,5,37,2012
207,5,8,2012
190,5,7,2012
79,5,20,2012
59,5,11,2012
53,5,27,2012
43,5,33,2012
159,5,36,2012
495,5,25,2012
1441,5,2,2012
4211,5,42,2012
198,5,3,2012
319,5,44,2012
3641,5,19,2012
724,5,32,2012
70,5,14,2012
1749,5,23,2012
931,5,15,2012
2067,5,4,2012
115,5,12,2012
132,43,17,2012
658,43,34,2012
121,43,46,2012
993,43,16,2012
524,43,21,2012
124,43,49,2012
126,43,35,2012
1086,43,10,2012
601,43,18,2012
39,43,9,2012
2519,43,28,2012
301,43,47,2012
630,43,31,2012
84,43,26,2012
243,43,41,2012
119,43,6,2012
80,43,37,2012
102,43,8,2012
833,43,7,2012
3080,43,48,2012
106,43,1,2012
460,43,20,2012
131,43,30,2012
55,43,11,2012
182,43,27,2012
41,43,33,2012
118,43,36,2012
56,43,13,2012
171,43,25,2012
396,43,2,2012
94,43,45,2012
170,43,42,2012
185,43,3,2012
74,43,44,2012
270,43,19,2012
23,43,40,2012
145,43,32,2012
54,43,14,2012
283,43,23,2012
732,43,15,2012
252,43,22,2012
26,43,29,2012
219,43,4,2012
204,43,12,2012
82,43,5,2012
49,43,24,2012
152,24,17,2012
4834,24,34,2012
2599,24,46,2012
3272,24,16,2012
9720,24,21,2012
180,24,49,2012
373,24,35,2012
1341,24,10,2012
183,24,18,2012
1174,24,9,2012
524,24,28,2012
2916,24,47,2012
680,24,31,2012
482,24,26,2012
253,24,6,2012
102,24,38,2012
458,24,8,2012
2215,24,7,2012
369,24,48,2012
532,24,1,2012
1405,24,20,2012
1620,24,30,2012
1591,24,11,2012
1329,24,27,2012
123,24,33,2012
39,24,36,2012
164,24,13,2012
687,24,25,2012
1048,24,2,2012
633,24,45,2012
350,24,42,2012
78,24,3,2012
1327,24,44,2012
753,24,19,2012
36,24,40,2012
1698,24,14,2012
621,24,23,2012
4289,24,15,2012
3845,24,22,2012
166,24,29,2012
248,24,4,2012
683,24,12,2012
437,24,5,2012
52,24,43,2012
443,17,34,2013
612,17,16,2013
605,17,21,2013
69,17,49,2013
65,17,35,2013
2128,17,10,2013
3879,17,18,2013
14,17,9,2013
423,17,28,2013
255,17,47,2013
37,17,31,2013
222,17,26,2013
293,17,41,2013
555,17,6,2013
2,17,38,2013
397,17,37,2013
84,17,8,2013
521,17,7,2013
102,17,48,2013
1465,17,1,2013
207,17,20,2013
4,17,30,2013
60,17,11,2013
101,17,27,2013
25,17,33,2013
176,17,36,2013
13,17,13,2013
341,17,25,2013
676,17,2,2013
272,17,42,2013
212,17,3,2013
145,17,44,2013
149,17,19,2013
57,17,40,2013
355,17,32,2013
17,17,14,2013
1759,17,23,2013
1739,17,15,2013
118,17,22,2013
5,17,29,2013
1013,17,4,2013
142,17,12,2013
40,17,5,2013
60,17,43,2013
8,17,24,2013
162,34,17,2013
99,34,46,2013
5513,34,16,2013
1326,34,21,2013
270,34,49,2013
11,34,35,2013
1138,34,10,2013
522,34,18,2013
439,34,9,2013
843,34,28,2013
466,34,47,2013
145,34,31,2013
238,34,26,2013
159,34,41,2013
34,34,6,2013
76,34,38,2013
228,34,37,2013
377,34,8,2013
508,34,7,2013
510,34,48,2013
170,34,1,2013
567,34,20,2013
137,34,30,2013
238,34,11,2013
591,34,27,2013
54,34,33,2013
147,34,36,2013
836,34,13,2013
549,34,25,2013
668,34,2,2013
197,34,45,2013
421,34,42,2013
482,34,3,2013
1147,34,44,2013
330,34,19,2013
3,34,40,2013
309,34,32,2013
254,34,14,2013
570,34,23,2013
2898,34,15,2013
792,34,22,2013
20,34,29,2013
530,34,4,2013
1596,34,12,2013
9,34,5,2013
565,34,43,2013
162,34,24,2013
374,46,17,2013
104,46,34,2013
1245,46,16,2013
417,46,21,2013
532,46,10,2013
569,46,18,2013
236,46,9,2013
535,46,28,2013
126,46,47,2013
231,46,31,2013
889,46,26,2013
114,46,41,2013
512,46,6,2013
68,46,37,2013
96,46,8,2013
888,46,7,2013
321,46,48,2013
574,46,1,2013
2711,46,20,2013
23,46,30,2013
117,46,11,2013
552,46,27,2013
366,46,33,2013
46,46,36,2013
35,46,13,2013
236,46,25,2013
456,46,2,2013
249,46,42,2013
2940,46,3,2013
205,46,44,2013
666,46,19,2013
665,46,32,2013
1606,46,23,2013
5691,46,15,2013
388,46,22,2013
3,46,29,2013
266,46,4,2013
705,46,12,2013
22,46,5,2013
50,46,43,2013
11,46,24,2013
128,16,17,2013
1253,16,34,2013
128,16,46,2013
619,16,21,2013
109,16,49,2013
21,16,39,2013
63,16,35,2013
697,16,10,2013
360,16,18,2013
241,16,9,2013
478,16,28,2013
208,16,47,2013
165,16,31,2013
136,16,26,2013
76,16,41,2013
123,16,6,2013
72,16,38,2013
215,16,37,2013
302,16,8,2013
263,16,7,2013
145,16,48,2013
80,16,1,2013
178,16,20,2013
110,16,30,2013
108,16,11,2013
1251,16,27,2013
42,16,33,2013
173,16,36,2013
148,16,13,2013
615,16,25,2013
374,16,2,2013
53,16,45,2013
238,16,42,2013
208,16,3,2013
820,16,44,2013
189,16,19,2013
59,16,40,2013
255,16,32,2013
34,16,14,2013
208,16,23,2013
1733,16,15,2013
412,16,22,2013
23,16,29,2013
431,16,4,2013
970,16,12,2013
40,16,5,2013
134,16,43,2013
77,16,24,2013
132,21,17,2013
1579,21,34,2013
295,21,46,2013
3065,21,16,2013
202,21,49,2013
14,21,39,2013
63,21,35,2013
1443,21,10,2013
1082,21,18,2013
223,21,9,2013
567,21,28,2013
574,21,47,2013
309,21,31,2013
871,21,26,2013
153,21,41,2013
450,21,6,2013
79,21,38,2013
394,21,37,2013
412,21,8,2013
475,21,7,2013
468,21,48,2013
85,21,1,2013
800,21,20,2013
389,21,30,2013
886,21,11,2013
471,21,27,2013
65,21,33,2013
253,21,36,2013
849,21,13,2013
770,21,25,2013
864,21,2,2013
277,21,45,2013
693,21,42,2013
826,21,3,2013
1143,21,44,2013
386,21,19,2013
487,21,32,2013
320,21,14,2013
297,21,23,2013
3601,21,15,2013
1338,21,22,2013
142,21,29,2013
768,21,4,2013
1028,21,12,2013
17,21,5,2013
289,21,43,2013
642,21,24,2013
122,49,17,2013
286,49,34,2013
242,49,46,2013
1431,49,16,2013
239,49,21,2013
167,49,39,2013
444,49,35,2013
2422,49,10,2013
1345,49,18,2013
18,49,9,2013
507,49,28,2013
135,49,47,2013
34,49,31,2013
64,49,26,2013
80,49,41,2013
31,49,6,2013
712,49,38,2013
311,49,37,2013
2981,49,8,2013
334,49,7,2013
118,49,48,2013
52,49,1,2013
201,49,20,2013
45,49,11,2013
212,49,27,2013
477,49,33,2013
568,49,36,2013
109,49,13,2013
4003,49,25,2013
1089,49,2,2013
20,49,45,2013
379,49,42,2013
111,49,3,2013
69,49,44,2013
1505,49,19,2013
763,49,40,2013
882,49,32,2013
64,49,23,2013
592,49,15,2013
105,49,22,2013
424,49,29,2013
1237,49,4,2013
226,49,12,2013
108,49,5,2013
35,49,43,2013
4,49,24,2013
578,39,34,2013
324,39,16,2013
596,39,21,2013
1442,39,49,2013
363,39,35,2013
2131,39,10,2013
134,39,18,2013
184,39,47,2013
58,39,41,2013
490,39,6,2013
3730,39,37,2013
47,39,8,2013
81,39,7,2013
219,39,48,2013
168,39,1,2013
14,39,11,2013
83,39,27,2013
2452,39,36,2013
257,39,13,2013
1263,39,25,2013
1202,39,2,2013
20,39,42,2013
60,39,3,2013
347,39,44,2013
6862,39,19,2013
364,39,40,2013
338,39,32,2013
116,39,23,2013
735,39,15,2013
250,39,22,2013
51,39,29,2013
1316,39,4,2013
455,39,5,2013
15,35,17,2013
353,35,34,2013
507,35,46,2013
5876,35,16,2013
119,35,21,2013
564,35,49,2013
448,35,39,2013
2708,35,10,2013
1635,35,18,2013
126,35,9,2013
1590,35,28,2013
2022,35,47,2013
312,35,41,2013
604,35,6,2013
32040,35,37,2013
1298,35,8,2013
1182,35,7,2013
287,35,48,2013
1280,35,20,2013
18,35,30,2013
75,35,11,2013
132,35,27,2013
139,35,33,2013
1418,35,36,2013
109,35,13,2013
4712,35,25,2013
3123,35,2,2013
178,35,45,2013
453,35,42,2013
92,35,3,2013
596,35,44,2013
2460,35,19,2013
640,35,32,2013
39,35,14,2013
1420,35,23,2013
2205,35,15,2013
259,35,29,2013
14431,35,4,2013
954,35,12,2013
862,35,5,2013
89,35,43,2013
589,10,17,2013
349,10,34,2013
89,10,46,2013
1327,10,16,2013
483,10,21,2013
295,10,49,2013
52,10,39,2013
66,10,35,2013
1984,10,18,2013
28,10,9,2013
735,10,28,2013
423,10,47,2013
196,10,31,2013
166,10,26,2013
377,10,41,2013
300,10,6,2013
140,10,38,2013
400,10,37,2013
535,10,8,2013
686,10,7,2013
139,10,48,2013
130,10,1,2013
303,10,20,2013
16,10,30,2013
62,10,11,2013
296,10,27,2013
71,10,33,2013
637,10,36,2013
99,10,13,2013
1620,10,25,2013
1256,10,2,2013
56,10,45,2013
820,10,42,2013
153,10,3,2013
209,10,44,2013
726,10,19,2013
88,10,40,2013
785,10,32,2013
23,10,14,2013
966,10,23,2013
1668,10,15,2013
160,10,22,2013
32,10,29,2013
1184,10,4,2013
380,10,12,2013
154,10,5,2013
226,10,43,2013
14,10,24,2013
1791,18,17,2013
265,18,34,2013
287,18,46,2013
1180,18,16,2013
668,18,21,2013
230,18,49,2013
92,18,39,2013
150,18,35,2013
3548,18,10,2013
40,18,9,2013
619,18,28,2013
446,18,47,2013
36,18,31,2013
444,18,26,2013
569,18,41,2013
433,18,6,2013
69,18,38,2013
617,18,37,2013
332,18,8,2013
720,18,7,2013
296,18,48,2013
374,18,1,2013
333,18,20,2013
32,18,30,2013
98,18,11,2013
57,18,27,2013
51,18,33,2013
299,18,36,2013
124,18,13,2013
919,18,25,2013
2049,18,2,2013
30,18,45,2013
440,18,42,2013
286,18,3,2013
60,18,44,2013
743,18,19,2013
9,18,40,2013
1589,18,32,2013
19,18,14,2013
1860,18,23,2013
2004,18,15,2013
263,18,22,2013
13,18,29,2013
1260,18,4,2013
684,18,12,2013
132,18,5,2013
93,18,43,2013
44,18,24,2013
137,9,17,2013
2211,9,34,2013
155,9,46,2013
3843,9,16,2013
1577,9,21,2013
956,9,10,2013
289,9,18,2013
258,9,28,2013
129,9,47,2013
169,9,31,2013
175,9,26,2013
350,9,41,2013
92,9,38,2013
108,9,37,2013
207,9,8,2013
210,9,7,2013
240,9,48,2013
291,9,1,2013
476,9,20,2013
1740,9,30,2013
178,9,11,2013
3223,9,27,2013
42,9,13,2013
120,9,25,2013
465,9,2,2013
135,9,45,2013
843,9,42,2013
421,9,3,2013
4463,9,44,2013
205,9,19,2013
27,9,40,2013
530,9,32,2013
15,9,14,2013
1623,9,23,2013
1124,9,15,2013
4644,9,22,2013
60,9,29,2013
202,9,4,2013
5707,9,12,2013
110,9,5,2013
81,9,43,2013
767,9,24,2013
242,28,17,2013
563,28,34,2013
241,28,46,2013
1547,28,16,2013
583,28,21,2013
158,28,49,2013
12,28,39,2013
58,28,35,2013
1548,28,10,2013
694,28,18,2013
69,28,9,2013
2374,28,47,2013
731,28,31,2013
54,28,26,2013
489,28,41,2013
245,28,6,2013
25,28,38,2013
211,28,37,2013
213,28,8,2013
1060,28,7,2013
589,28,48,2013
289,28,1,2013
1887,28,20,2013
69,28,30,2013
107,28,11,2013
257,28,27,2013
58,28,33,2013
127,28,36,2013
76,28,13,2013
676,28,25,2013
504,28,2,2013
20,28,45,2013
647,28,42,2013
128,28,3,2013
122,28,44,2013
299,28,19,2013
25,28,40,2013
187,28,32,2013
27,28,14,2013
698,28,23,2013
2241,28,15,2013
91,28,22,2013
30,28,29,2013
505,28,4,2013
529,28,12,2013
41,28,5,2013
1966,28,43,2013
34,28,24,2013
198,47,17,2013
561,47,34,2013
152,47,46,2013
1339,47,16,2013
334,47,21,2013
46,47,49,2013
32,47,35,2013
2153,47,10,2013
617,47,18,2013
2410,47,28,2013
391,47,31,2013
129,47,26,2013
1672,47,41,2013
50,47,6,2013
1,47,38,2013
256,47,37,2013
44,47,8,2013
1873,47,7,2013
121,47,48,2013
91,47,1,2013
554,47,20,2013
18,47,30,2013
22,47,11,2013
101,47,27,2013
48,47,33,2013
114,47,36,2013
49,47,13,2013
208,47,25,2013
287,47,2,2013
117,47,45,2013
2131,47,42,2013
306,47,3,2013
128,47,44,2013
176,47,19,2013
3,47,40,2013
430,47,32,2013
43,47,14,2013
502,47,23,2013
1561,47,15,2013
71,47,22,2013
14,47,29,2013
460,47,4,2013
231,47,12,2013
50,47,5,2013
230,47,43,2013
110,47,24,2013
225,31,17,2013
866,31,34,2013
306,31,46,2013
1151,31,16,2013
927,31,21,2013
8,31,35,2013
1486,31,10,2013
921,31,18,2013
27,31,9,2013
2540,31,28,2013
703,31,47,2013
384,31,26,2013
379,31,41,2013
379,31,6,2013
190,31,37,2013
139,31,8,2013
424,31,7,2013
2605,31,48,2013
16,31,1,2013
1344,31,20,2013
2441,31,11,2013
141,31,27,2013
14,31,33,2013
22,31,36,2013
33,31,13,2013
268,31,25,2013
446,31,2,2013
82,31,45,2013
376,31,42,2013
124,31,3,2013
281,31,44,2013
220,31,19,2013
95,31,32,2013
1107,31,14,2013
569,31,23,2013
1303,31,15,2013
74,31,22,2013
73,31,29,2013
319,31,4,2013
469,31,12,2013
1348,31,43,2013
32,31,24,2013
195,26,17,2013
